time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.0936	-0.4233	3.1044	-0.0253	-0.0112	-0.0491	35.8174	-1.4614	-7.5910	0.7550	-0.2541	0.5162	0.3148
0.01	-9.0941	-0.4080	3.0880	-0.0167	-0.0146	-0.0486	35.9569	-1.6229	-7.5823	0.7549	-0.2540	0.5161	0.3148
0.02	-9.0628	-0.4110	3.1132	-0.0254	-0.0206	-0.0452	35.9374	-1.9877	-7.3271	0.7550	-0.2541	0.5162	0.3148
0.03	-9.0482	-0.4245	3.1069	-0.0386	-0.0215	-0.0485	35.9558	-1.8491	-7.4565	0.7549	-0.2541	0.5161	0.3149
0.04	-9.0450	-0.4317	3.1024	-0.0296	-0.0255	-0.0504	35.9214	-1.5634	-7.7021	0.7550	-0.2541	0.5161	0.3149
0.05	-9.0374	-0.4249	3.1104	-0.0257	-0.0281	-0.0418	36.1260	-1.5707	-7.5545	0.7549	-0.2540	0.5160	0.3150
0.06	-9.0334	-0.4197	3.1324	-0.0270	-0.0295	-0.0385	36.4986	-1.6581	-7.4522	0.7549	-0.2540	0.5160	0.3151
0.07	-9.0201	-0.4183	3.1280	-0.0177	-0.0315	-0.0406	36.4223	-1.6806	-7.5000	0.7550	-0.2540	0.5160	0.3151
0.08	-9.0087	-0.4035	3.1343	-0.0215	-0.0362	-0.0420	36.2333	-1.8610	-7.3803	0.7549	-0.2539	0.5159	0.3152
0.09	-9.0064	-0.3920	3.1359	-0.0201	-0.0257	-0.0415	35.9904	-1.9442	-7.4052	0.7551	-0.2539	0.5160	0.3152
0.1	-9.0005	-0.3890	3.1318	-0.0227	-0.0167	-0.0414	35.9473	-1.9125	-7.3828	0.7550	-0.2538	0.5159	0.3153
0.11	-9.0141	-0.3857	3.1453	-0.0209	-0.0241	-0.0441	36.0158	-1.9672	-7.2244	0.7550	-0.2538	0.5160	0.3153
0.12	-9.0153	-0.3927	3.1184	-0.0225	-0.0270	-0.0447	35.9502	-2.0350	-7.5435	0.7549	-0.2537	0.5159	0.3153
0.13	-8.9849	-0.3903	3.1504	-0.0263	-0.0270	-0.0473	35.9102	-1.7390	-7.4137	0.7550	-0.2537	0.5159	0.3154
0.14	-9.0051	-0.4000	3.1429	-0.0295	-0.0249	-0.0462	35.8291	-2.1201	-7.4864	0.7550	-0.2537	0.5158	0.3154
0.15	-9.0044	-0.4063	3.1276	-0.0212	-0.0267	-0.0486	35.7997	-1.8766	-7.6280	0.7550	-0.2537	0.5158	0.3155
0.16	-8.9882	-0.4020	3.1608	-0.0244	-0.0182	-0.0500	35.7900	-1.6076	-7.4699	0.7551	-0.2537	0.5158	0.3155
0.17	-9.0264	-0.3972	3.1243	-0.0171	-0.0094	-0.0496	35.8549	-1.6627	-7.4919	0.7550	-0.2537	0.5158	0.3155
0.18	-9.0215	-0.3953	3.1379	-0.0235	-0.0193	-0.0528	35.8587	-1.6617	-7.5414	0.7550	-0.2537	0.5158	0.3155
0.19	-9.0077	-0.3958	3.1358	-0.0214	-0.0160	-0.0489	35.7679	-1.5528	-7.6969	0.7550	-0.2537	0.5158	0.3155
0.2	-9.0079	-0.3766	3.1162	-0.0256	-0.0123	-0.0533	35.8370	-1.6895	-7.5710	0.7550	-0.2537	0.5158	0.3155
0.21	-9.0059	-0.3793	3.1321	-0.0321	-0.0137	-0.0560	35.7648	-1.7473	-7.7347	0.7550	-0.2537	0.5158	0.3155
0.22	-9.0181	-0.3985	3.1223	-0.0309	-0.0105	-0.0545	35.9017	-1.7561	-7.5737	0.7550	-0.2538	0.5158	0.3155
0.23	-9.0160	-0.3963	3.1298	-0.0353	-0.0151	-0.0536	35.8807	-1.6178	-7.5997	0.7549	-0.2538	0.5158	0.3155
0.24	-9.0123	-0.3870	3.1327	-0.0387	-0.0157	-0.0554	35.8019	-1.7090	-7.4325	0.7549	-0.2539	0.5158	0.3156
0.25	-9.0315	-0.3856	3.1355	-0.0347	-0.0149	-0.0565	35.9718	-1.8995	-7.3893	0.7549	-0.2540	0.5158	0.3156
0.26	-9.0472	-0.3914	3.1314	-0.0363	-0.0078	-0.0606	36.0475	-2.0072	-7.3880	0.7548	-0.2540	0.5157	0.3155
0.27	-9.0369	-0.4072	3.1308	-0.0369	-0.0123	-0.0545	36.3025	-1.9758	-7.4030	0.7549	-0.2541	0.5158	0.3156
0.28	-9.0233	-0.4138	3.1304	-0.0382	-0.0112	-0.0508	35.8910	-1.7676	-7.6836	0.7548	-0.2542	0.5158	0.3156
0.29	-9.0240	-0.4340	3.1263	-0.0312	-0.0112	-0.0509	35.9805	-1.8741	-7.6602	0.7549	-0.2543	0.5158	0.3157
0.3	-9.0387	-0.4473	3.1282	-0.0333	-0.0111	-0.0480	35.8880	-1.7059	-7.6991	0.7547	-0.2543	0.5158	0.3157
0.31	-9.0453	-0.4460	3.1397	-0.0295	-0.0168	-0.0466	35.9107	-1.6553	-7.5154	0.7547	-0.2543	0.5158	0.3157
0.32	-9.0448	-0.4529	3.1221	-0.0283	-0.0106	-0.0473	36.2129	-1.8079	-7.5273	0.7547	-0.2543	0.5158	0.3158
0.33	-9.0408	-0.4447	3.1448	-0.0224	-0.0213	-0.0466	36.0043	-1.8438	-7.6302	0.7547	-0.2543	0.5158	0.3158
0.34	-9.0510	-0.4466	3.1465	-0.0185	-0.0214	-0.0490	35.6636	-1.7997	-7.3330	0.7548	-0.2543	0.5158	0.3158
0.35	-9.0468	-0.4395	3.1380	-0.0175	-0.0184	-0.0491	35.7564	-1.7422	-7.6218	0.7547	-0.2542	0.5158	0.3158
0.36	-9.0343	-0.4248	3.1533	-0.0171	-0.0186	-0.0474	35.8747	-1.6691	-7.4384	0.7548	-0.2542	0.5158	0.3158
0.37	-9.0184	-0.4163	3.1300	-0.0178	-0.0201	-0.0495	35.9898	-1.7074	-7.3760	0.7547	-0.2541	0.5158	0.3158
0.38	-8.9812	-0.4081	3.1434	-0.0200	-0.0258	-0.0486	35.9801	-1.8884	-7.5235	0.7548	-0.2541	0.5158	0.3158
0.39	-8.9891	-0.4134	3.1540	-0.0197	-0.0188	-0.0575	35.8029	-1.8828	-7.4658	0.7548	-0.2541	0.5158	0.3158
0.4	-9.0011	-0.4256	3.1253	-0.0186	-0.0164	-0.0581	35.8654	-1.4392	-7.5268	0.7548	-0.2541	0.5157	0.3158
0.41	-8.9675	-0.4155	3.1503	-0.0198	-0.0223	-0.0509	36.0221	-1.5935	-7.3656	0.7548	-0.2541	0.5158	0.3158
0.42	-8.9679	-0.4096	3.1643	-0.0184	-0.0179	-0.0503	35.8104	-1.6534	-7.5878	0.7548	-0.2541	0.5157	0.3158
