time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.8826	-0.4114	-0.6762	-0.0304	-0.0450	-0.0435	27.9865	-7.0426	6.2498	-0.6690	-0.1220	-0.7192	0.1418
0.01	-9.8865	-0.4243	-0.6513	-0.0226	-0.0393	-0.0390	27.8427	-7.0453	6.3248	-0.6692	-0.1220	-0.7192	0.1418
0.02	-9.8457	-0.4341	-0.6432	-0.0259	-0.0421	-0.0403	27.7765	-7.0757	6.1225	-0.6693	-0.1219	-0.7191	0.1417
0.03	-9.8048	-0.4354	-0.6401	-0.0180	-0.0470	-0.0413	28.0095	-6.9594	6.3709	-0.6695	-0.1219	-0.7190	0.1417
0.04	-9.7943	-0.4369	-0.6378	-0.0159	-0.0430	-0.0414	27.7605	-7.0564	6.2462	-0.6695	-0.1219	-0.7188	0.1417
0.05	-9.7795	-0.4337	-0.6204	-0.0074	-0.0343	-0.0465	27.8063	-7.0292	6.2200	-0.6697	-0.1219	-0.7188	0.1417
0.06	-9.8097	-0.4209	-0.6066	-0.0087	-0.0276	-0.0577	27.7317	-6.7732	6.1327	-0.6697	-0.1218	-0.7187	0.1418
0.07	-9.8390	-0.4254	-0.6020	-0.0084	-0.0312	-0.0497	27.6897	-6.7966	6.1429	-0.6698	-0.1218	-0.7186	0.1418
0.08	-9.8219	-0.4302	-0.5894	-0.0091	-0.0333	-0.0540	27.6019	-6.7854	6.1685	-0.6699	-0.1218	-0.7186	0.1419
0.09	-9.8388	-0.4384	-0.5975	-0.0098	-0.0291	-0.0535	27.7546	-6.7869	6.2295	-0.6699	-0.1217	-0.7185	0.1419
0.1	-9.8113	-0.4432	-0.5928	-0.0067	-0.0259	-0.0463	27.7930	-6.7942	6.1038	-0.6700	-0.1217	-0.7185	0.1419
0.11	-9.8134	-0.4244	-0.5976	0.0005	-0.0240	-0.0439	27.8547	-6.7631	6.2501	-0.6700	-0.1217	-0.7183	0.1420
0.12	-9.8363	-0.3947	-0.6078	-0.0046	-0.0181	-0.0442	27.9071	-7.0327	6.2565	-0.6701	-0.1218	-0.7184	0.1420
0.13	-9.8204	-0.3868	-0.5981	-0.0041	-0.0163	-0.0488	27.8092	-6.8591	6.2015	-0.6701	-0.1218	-0.7183	0.1420
0.14	-9.8187	-0.4068	-0.6074	-0.0096	-0.0220	-0.0446	27.8188	-7.0189	6.1141	-0.6701	-0.1218	-0.7183	0.1421
0.15	-9.8189	-0.4157	-0.6118	-0.0074	-0.0182	-0.0553	28.1007	-7.0678	6.2871	-0.6701	-0.1218	-0.7182	0.1421
0.16	-9.8249	-0.4219	-0.6142	-0.0082	-0.0170	-0.0459	28.0056	-7.0410	6.0752	-0.6702	-0.1218	-0.7182	0.1421
0.17	-9.8372	-0.4291	-0.6219	-0.0088	-0.0107	-0.0448	27.7434	-7.0455	6.1007	-0.6702	-0.1218	-0.7182	0.1421
0.18	-9.8471	-0.4200	-0.6327	-0.0100	-0.0114	-0.0447	27.9512	-7.1313	6.2721	-0.6701	-0.1218	-0.7182	0.1421
0.19	-9.8502	-0.4389	-0.6390	-0.0086	-0.0177	-0.0408	28.0859	-7.0473	6.1328	-0.6702	-0.1218	-0.7182	0.1421
0.2	-9.8786	-0.4385	-0.6440	-0.0076	-0.0202	-0.0345	27.8688	-6.8878	6.0079	-0.6702	-0.1218	-0.7181	0.1421
0.21	-9.8765	-0.4239	-0.6350	-0.0088	-0.0164	-0.0371	27.9087	-6.9075	6.2015	-0.6703	-0.1219	-0.7182	0.1421
0.22	-9.8777	-0.4264	-0.6425	-0.0084	-0.0161	-0.0416	27.7373	-7.1803	6.3821	-0.6702	-0.1219	-0.7181	0.1421
0.23	-9.8960	-0.4178	-0.6391	-0.0089	-0.0192	-0.0352	27.9768	-6.9810	6.0515	-0.6703	-0.1219	-0.7181	0.1421
0.24	-9.8793	-0.4124	-0.6330	-0.0061	-0.0142	-0.0383	27.6514	-6.7920	6.3225	-0.6703	-0.1220	-0.7180	0.1421
0.25	-9.8828	-0.4206	-0.6295	-0.0053	-0.0165	-0.0397	27.7270	-6.7776	6.5761	-0.6703	-0.1220	-0.7180	0.1421
0.26	-9.8821	-0.4050	-0.6223	-0.0034	-0.0251	-0.0351	28.0226	-6.7967	6.2671	-0.6705	-0.1221	-0.7180	0.1421
0.27	-9.8603	-0.3798	-0.6156	0.0022	-0.0221	-0.0330	27.6670	-6.7655	6.2554	-0.6704	-0.1221	-0.7179	0.1421
0.28	-9.8527	-0.3718	-0.6204	-0.0004	-0.0177	-0.0426	27.9732	-6.8553	6.1769	-0.6705	-0.1222	-0.7179	0.1421
0.29	-9.8421	-0.3711	-0.6164	-0.0026	-0.0223	-0.0406	27.9522	-6.8956	6.1158	-0.6705	-0.1222	-0.7178	0.1421
0.3	-9.8217	-0.3589	-0.5979	0.0009	-0.0253	-0.0433	27.9870	-6.6278	6.5384	-0.6706	-0.1223	-0.7178	0.1422
0.31	-9.8267	-0.3499	-0.6041	-0.0033	-0.0188	-0.0445	28.2714	-6.7748	6.6356	-0.6706	-0.1223	-0.7177	0.1422
0.32	-9.8164	-0.3520	-0.5844	-0.0009	-0.0283	-0.0397	28.1073	-6.7586	6.5526	-0.6706	-0.1223	-0.7176	0.1423
0.33	-9.8488	-0.3546	-0.5857	-0.0017	-0.0203	-0.0421	28.0109	-6.8701	6.3928	-0.6707	-0.1224	-0.7176	0.1423
0.34	-9.8282	-0.3569	-0.5909	-0.0063	-0.0188	-0.0481	27.7699	-6.9634	6.1800	-0.6707	-0.1224	-0.7176	0.1423
0.35	-9.7879	-0.3671	-0.5849	-0.0042	-0.0134	-0.0599	27.8939	-6.8544	6.1074	-0.6707	-0.1223	-0.7176	0.1424
0.36	-9.8149	-0.3611	-0.5864	-0.0090	-0.0098	-0.0581	28.0767	-6.9554	6.2698	-0.6706	-0.1223	-0.7175	0.1424
0.37	-9.8419	-0.3586	-0.6041	-0.0115	-0.0090	-0.0518	27.9996	-7.0792	6.3034	-0.6707	-0.1223	-0.7176	0.1425
0.38	-9.8431	-0.3748	-0.6097	-0.0297	-0.0095	-0.0587	27.9425	-7.0053	6.1124	-0.6707	-0.1222	-0.7176	0.1425
0.39	-9.8525	-0.3899	-0.6039	-0.0341	-0.0040	-0.0572	27.9376	-6.8825	6.4322	-0.6707	-0.1221	-0.7177	0.1424
0.4	-9.8933	-0.4175	-0.6120	-0.0342	-0.0065	-0.0612	28.0553	-6.8462	6.4348	-0.6706	-0.1219	-0.7177	0.1424
0.41	-9.8635	-0.4363	-0.6066	-0.0343	-0.0132	-0.0578	28.1440	-6.9170	6.3847	-0.6707	-0.1218	-0.7177	0.1423
0.42	-9.8588	-0.4593	-0.6172	-0.0345	-0.0116	-0.0562	28.1326	-6.7442	6.1116	-0.6707	-0.1217	-0.7177	0.1423
0.43	-9.8514	-0.4655	-0.6100	-0.0343	-0.0111	-0.0473	28.0612	-6.6639	6.2336	-0.6707	-0.1216	-0.7177	0.1422
0.44	-9.8278	-0.4932	-0.6283	-0.0339	-0.0004	-0.0425	27.9113	-6.9146	6.2511	-0.6707	-0.1215	-0.7178	0.1421
0.45	-9.7926	-0.4811	-0.6452	-0.0338	-0.0027	-0.0349	27.8480	-6.7131	6.2070	-0.6707	-0.1215	-0.7178	0.1420
0.46	-9.8068	-0.4595	-0.6477	-0.0273	-0.0007	-0.0347	27.8793	-6.9279	6.3237	-0.6707	-0.1215	-0.7179	0.1419
0.47	-9.8439	-0.4601	-0.6652	-0.0258	-0.0031	-0.0383	27.7560	-7.0917	6.3357	-0.6706	-0.1215	-0.7178	0.1418
0.48	-9.8431	-0.4558	-0.6570	-0.0212	0.0046	-0.0412	27.9003	-6.7545	6.2157	-0.6706	-0.1214	-0.7179	0.1418
0.49	-9.8726	-0.4575	-0.6662	-0.0157	0.0036	-0.0478	27.9917	-6.7174	6.4317	-0.6706	-0.1214	-0.7180	0.1417
0.5	-9.8637	-0.4593	-0.6633	-0.0134	-0.0029	-0.0475	27.8451	-6.8843	6.3542	-0.6705	-0.1214	-0.7180	0.1417
0.51	-9.8629	-0.4630	-0.6615	-0.0074	-0.0055	-0.0442	27.8803	-6.8787	6.1936	-0.6706	-0.1214	-0.7181	0.1417
0.52	-9.8825	-0.4683	-0.6711	-0.0055	-0.0096	-0.0422	27.9652	-6.9938	6.3080	-0.6705	-0.1215	-0.7180	0.1417
0.53	-9.8697	-0.4408	-0.6652	0.0038	-0.0105	-0.0457	27.9486	-7.1510	6.2992	-0.6706	-0.1215	-0.7180	0.1418
0.54	-9.8479	-0.4285	-0.6574	-0.0058	-0.0126	-0.0472	27.9351	-7.0321	6.1145	-0.6705	-0.1215	-0.7179	0.1418
0.55	-9.8660	-0.4201	-0.6569	-0.0080	-0.0170	-0.0416	27.9788	-7.0820	6.2950	-0.6706	-0.1215	-0.7180	0.1418
0.56	-9.8708	-0.4162	-0.6481	-0.0051	-0.0165	-0.0406	28.2160	-6.9431	6.3568	-0.6706	-0.1216	-0.7179	0.1418
0.57	-9.8689	-0.4238	-0.6567	-0.0045	-0.0209	-0.0418	27.9384	-6.8360	6.2525	-0.6706	-0.1216	-0.7179	0.1418
0.58	-9.8790	-0.4232	-0.6565	-0.0101	-0.0148	-0.0469	27.9582	-6.8950	6.2117	-0.6707	-0.1216	-0.7179	0.1419
0.59	-9.8841	-0.4367	-0.6596	-0.0173	-0.0158	-0.0468	27.9354	-6.8573	6.4238	-0.6707	-0.1216	-0.7178	0.1418
0.6	-9.8385	-0.4415	-0.6646	-0.0119	-0.0155	-0.0449	28.0004	-6.8813	6.3520	-0.6707	-0.1216	-0.7179	0.1418
0.61	-9.8420	-0.4391	-0.6487	-0.0074	-0.0149	-0.0352	28.1471	-6.8682	6.3321	-0.6707	-0.1216	-0.7177	0.1418
0.62	-9.8815	-0.4156	-0.6651	-0.0140	-0.0151	-0.0434	28.0105	-6.7654	6.3043	-0.6708	-0.1216	-0.7178	0.1418
0.63	-9.8529	-0.4330	-0.6475	-0.0142	-0.0174	-0.0493	27.9078	-7.1270	6.4170	-0.6708	-0.1216	-0.7178	0.1418
0.64	-9.8664	-0.4568	-0.6510	-0.0096	-0.0102	-0.0500	28.0437	-7.0728	6.6335	-0.6708	-0.1216	-0.7178	0.1418
0.65	-9.8673	-0.4574	-0.6442	-0.0123	-0.0197	-0.0475	28.0287	-6.9468	6.6173	-0.6708	-0.1215	-0.7177	0.1418
0.66	-9.8626	-0.4734	-0.6390	-0.0081	-0.0173	-0.0373	27.9414	-6.8242	6.3031	-0.6708	-0.1216	-0.7177	0.1418
0.67	-9.8559	-0.4580	-0.6303	-0.0089	-0.0201	-0.0348	27.9153	-6.9731	6.0516	-0.6709	-0.1216	-0.7177	0.1418
0.68	-9.8442	-0.4165	-0.6444	-0.0050	-0.0214	-0.0348	27.7519	-6.8667	6.3533	-0.6708	-0.1216	-0.7176	0.1418
0.69	-9.8455	-0.4020	-0.6243	-0.0028	-0.0202	-0.0396	27.7795	-6.7987	6.5213	-0.6710	-0.1217	-0.7176	0.1418
