onset	duration	trial_type
0	60.4	x0
60.4	4.2	x8
64.6	7.84	x81
72.44	1.72	x5
74.16	12.72	x0
86.88	4.14	x8
91.02	13.2	x81
104.22	1.74	x5
105.96	17.38	x0
123.34	4.2	x8
127.54	7.86	x81
135.4	1.74	x5
137.14	12.72	x0
149.86	4.18	x8
154.04	7.82	x81
161.86	1.76	x5
163.62	18.06	x0
181.68	4.18	x8
185.86	13.18	x81
199.04	1.74	x5
200.78	17.1	x0
217.88	4.2	x8
222.08	13.18	x81
235.26	1.74	x5
237	10.98	x0
