onset	duration	trial_type
0	15.18	x0
15.18	3.5	x1
18.68	0.02	x2
18.7	0.48	x1
19.18	0.04	x2
19.22	3.72	x1
22.94	0.04	x2
22.98	3.12	x1
26.1	0.02	x2
26.12	0.5	x1
26.62	0.02	x2
26.64	1.56	x1
28.2	0.04	x2
28.24	0.24	x1
28.48	0.04	x2
28.52	2.48	x1
31	0.02	x2
31.02	0.04	x1
31.06	0.04	x2
31.1	2.76	x1
33.86	0.04	x2
33.9	3.5	x1
37.4	0.02	x2
37.42	1	x1
38.42	0.02	x2
38.44	0.64	x1
39.08	0.02	x2
39.1	2.4	x1
41.5	0.04	x2
41.54	1.6	x1
43.14	0.04	x2
43.18	0.06	x1
43.24	0.02	x2
43.26	0.02	x1
43.28	0.02	x2
43.3	1.26	x1
44.56	0.04	x2
44.6	3.12	x1
47.72	0.06	x2
47.78	2.34	x1
50.12	0.02	x2
50.14	0.76	x1
50.9	0.02	x2
50.92	0.5	x1
51.42	0.04	x2
51.46	2.86	x1
54.32	0.02	x2
54.34	0.66	x1
55	0.02	x2
55.02	0.34	x1
55.36	0.02	x2
55.38	0.32	x1
55.7	0.04	x2
55.74	1.68	x1
57.42	0.1	x2
57.52	0.04	x1
57.56	0.02	x2
57.58	1	x1
58.58	0.04	x2
58.62	0.28	x1
58.9	0.02	x2
58.92	2.94	x1
61.86	0.06	x2
61.92	0.36	x1
62.28	0.02	x2
62.3	0.08	x1
62.38	0.02	x2
62.4	0.22	x1
62.62	0.04	x2
62.66	0.96	x1
63.62	0.08	x2
63.7	0.1	x1
63.8	0.02	x2
63.82	0.46	x1
64.28	0.06	x2
64.34	0.02	x1
64.36	0.04	x2
64.4	1.26	x1
65.66	0.02	x2
65.68	2.62	x1
68.3	0.02	x2
68.32	2.14	x1
70.46	0.06	x2
70.52	0.04	x1
70.56	0.02	x2
70.58	2.7	x1
73.28	0.04	x2
73.32	6.2	x1
79.52	0.02	x2
79.54	0.16	x1
79.7	0.12	x2
79.82	3.44	x1
83.26	0.06	x2
83.32	0.92	x1
84.24	0.02	x2
84.26	0.04	x1
84.3	0.06	x2
84.36	0.52	x1
84.88	0.02	x2
84.9	0.28	x1
85.18	0.06	x2
85.24	2.94	x1
88.18	0.08	x2
88.26	1.36	x1
89.62	0.04	x2
89.66	0.14	x1
89.8	0.02	x2
89.82	0.06	x1
89.88	0.02	x2
89.9	0.28	x1
90.18	0.02	x2
90.2	0.1	x1
90.3	0.1	x2
90.4	0.04	x1
90.44	0.02	x2
90.46	1.46	x1
91.92	0.54	x2
92.46	0.72	x1
93.18	0.04	x2
93.22	0.24	x1
93.46	0.2	x2
93.66	12.54	x1
106.2	0.02	x2
106.22	0.02	x1
106.24	0.02	x2
106.26	0.04	x1
106.3	0.02	x2
106.32	0.9	x1
107.22	0.02	x2
107.24	2.58	x1
109.82	0.1	x2
109.92	0.94	x1
110.86	0.04	x2
110.9	0.04	x1
110.94	0.02	x2
110.96	1.52	x1
112.48	0.04	x2
112.52	1.74	x1
114.26	0.06	x2
114.32	0.46	x1
114.78	0.02	x2
114.8	3	x1
117.8	0.02	x2
117.82	0.12	x1
117.94	0.04	x2
117.98	0.54	x1
118.52	0.04	x2
118.56	0.06	x1
118.62	0.02	x2
