time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-0.3785	-9.1571	-1.9951	0.0221	-0.0015	0.0086	-28.6833	11.8540	27.9856	0.2315	-0.2557	0.7348	-0.5841
0.01	-0.3794	-9.1570	-1.9764	0.0211	0.0060	0.0050	-28.5416	11.7620	28.1833	0.2314	-0.2557	0.7347	-0.5841
0.02	-0.3777	-9.1585	-1.9682	0.0202	-0.0010	0.0036	-28.8009	11.7585	28.1343	0.2314	-0.2557	0.7348	-0.5842
0.03	-0.3747	-9.1456	-1.9488	0.0224	0.0029	0.0034	-28.6080	11.8805	27.8626	0.2314	-0.2557	0.7347	-0.5841
0.04	-0.3843	-9.1559	-1.9570	0.0208	-0.0036	0.0031	-28.7554	11.8136	28.2328	0.2314	-0.2557	0.7348	-0.5842
0.05	-0.3818	-9.1485	-1.9494	0.0224	0.0030	0.0034	-28.7647	11.9470	28.1370	0.2314	-0.2557	0.7347	-0.5841
0.06	-0.3860	-9.1510	-1.9487	0.0170	-0.0003	0.0054	-28.8298	12.0068	27.9331	0.2314	-0.2557	0.7347	-0.5842
0.07	-0.3845	-9.1505	-1.9447	0.0214	0.0034	0.0050	-28.7194	11.8517	28.2968	0.2314	-0.2557	0.7347	-0.5842
0.08	-0.3818	-9.1501	-1.9434	0.0200	0.0033	-0.0004	-28.8336	11.8087	28.1090	0.2313	-0.2557	0.7347	-0.5841
0.09	-0.3864	-9.1577	-1.9537	0.0102	0.0004	0.0022	-28.8488	12.0595	28.1834	0.2313	-0.2557	0.7348	-0.5842
0.1	-0.3898	-9.1510	-1.9544	0.0193	0.0034	0.0052	-28.9319	11.8002	28.0601	0.2313	-0.2557	0.7348	-0.5841
0.11	-0.3940	-9.1580	-1.9709	0.0221	-0.0027	0.0034	-28.9056	11.9877	27.9184	0.2313	-0.2557	0.7348	-0.5842
0.12	-0.3903	-9.1488	-1.9696	0.0191	-0.0042	0.0079	-28.8683	11.9198	28.0607	0.2313	-0.2557	0.7347	-0.5841
0.13	-0.3845	-9.1500	-1.9715	0.0220	-0.0077	0.0033	-28.3685	11.8525	28.0804	0.2313	-0.2557	0.7348	-0.5842
0.14	-0.3835	-9.1615	-1.9863	0.0215	0.0019	0.0044	-28.7413	11.7781	28.1877	0.2313	-0.2557	0.7347	-0.5842
0.15	-0.3849	-9.1556	-1.9858	0.0223	-0.0014	0.0020	-28.6205	11.5453	28.1209	0.2313	-0.2557	0.7347	-0.5842
0.16	-0.3889	-9.1519	-1.9957	0.0222	-0.0008	0.0052	-28.5949	11.8011	28.2848	0.2313	-0.2558	0.7347	-0.5842
0.17	-0.3936	-9.1483	-1.9875	0.0219	0.0016	0.0081	-28.9219	11.8682	28.0377	0.2313	-0.2557	0.7347	-0.5842
0.18	-0.4037	-9.1538	-1.9883	0.0221	-0.0042	0.0089	-28.7338	11.7778	27.9561	0.2313	-0.2557	0.7348	-0.5842
0.19	-0.4072	-9.1529	-1.9831	0.0215	-0.0009	0.0053	-28.8182	11.7408	27.9730	0.2313	-0.2557	0.7347	-0.5841
0.2	-0.4074	-9.1470	-1.9662	0.0202	0.0032	0.0030	-28.9573	11.9562	27.9705	0.2313	-0.2557	0.7348	-0.5842
0.21	-0.4107	-9.1526	-1.9676	0.0204	-0.0004	0.0048	-28.8406	11.9026	28.1045	0.2313	-0.2557	0.7347	-0.5842
0.22	-0.4019	-9.1535	-1.9626	0.0177	-0.0042	0.0002	-28.8021	11.9315	28.2788	0.2313	-0.2558	0.7347	-0.5842
0.23	-0.3897	-9.1516	-1.9595	0.0173	-0.0002	0.0022	-28.3421	11.9228	28.4534	0.2313	-0.2558	0.7347	-0.5842
0.24	-0.3871	-9.1449	-1.9450	0.0222	-0.0073	0.0101	-28.8264	12.0789	28.4052	0.2313	-0.2558	0.7347	-0.5842
0.25	-0.3772	-9.1558	-1.9479	0.0201	0.0004	-0.0001	-30.2501	12.0879	28.1704	0.2313	-0.2558	0.7347	-0.5842
0.26	-0.3772	-9.1596	-1.9562	0.0153	-0.0020	0.0047	-28.9070	12.0476	28.1372	0.2313	-0.2558	0.7347	-0.5841
0.27	-0.3763	-9.1459	-1.9546	0.0188	-0.0018	0.0016	-28.8354	11.8700	28.2347	0.2313	-0.2558	0.7348	-0.5842
0.28	-0.3788	-9.1546	-1.9673	0.0202	-0.0008	0.0013	-28.8540	11.8905	28.0686	0.2312	-0.2558	0.7347	-0.5842
0.29	-0.3803	-9.1618	-1.9793	0.0199	0.0006	0.0045	-29.2061	11.9822	28.0611	0.2313	-0.2558	0.7348	-0.5842
0.3	-0.3786	-9.1439	-1.9640	0.0226	-0.0128	0.0082	-28.8118	11.8399	28.1102	0.2313	-0.2558	0.7347	-0.5841
0.31	-0.3724	-9.1546	-1.9669	0.0212	-0.0147	0.0075	-28.6814	11.6732	28.0198	0.2313	-0.2559	0.7347	-0.5842
0.32	-0.3608	-9.1561	-1.9653	0.0218	-0.0093	0.0040	-28.5667	11.8935	28.3342	0.2314	-0.2559	0.7347	-0.5842
0.33	-0.3639	-9.1575	-1.9711	0.0209	-0.0082	0.0071	-28.5470	11.7923	28.2093	0.2314	-0.2559	0.7346	-0.5841
0.34	-0.3678	-9.1566	-1.9660	0.0222	0.0029	0.0056	-28.5369	11.7905	27.9928	0.2314	-0.2559	0.7347	-0.5842
0.35	-0.3674	-9.1522	-1.9727	0.0221	0.0004	0.0077	-28.5846	11.7826	28.0536	0.2314	-0.2559	0.7347	-0.5842
0.36	-0.3734	-9.1575	-1.9790	0.0218	-0.0041	0.0059	-28.6342	11.6012	27.9886	0.2314	-0.2559	0.7347	-0.5842
0.37	-0.3734	-9.1482	-1.9671	0.0221	-0.0004	0.0050	-28.6932	11.7112	28.1616	0.2314	-0.2559	0.7346	-0.5841
0.38	-0.3732	-9.1531	-1.9669	0.0191	0.0018	0.0056	-28.7191	11.7983	27.9094	0.2314	-0.2559	0.7347	-0.5842
0.39	-0.3794	-9.1513	-1.9610	0.0190	-0.0101	0.0084	-28.6721	11.7810	27.9195	0.2314	-0.2559	0.7347	-0.5842
0.4	-0.3846	-9.1496	-1.9576	0.0236	-0.0011	0.0105	-28.7827	11.7885	28.1240	0.2314	-0.2559	0.7346	-0.5841
0.41	-0.3864	-9.1514	-1.9523	0.0194	0.0058	0.0085	-28.8698	11.7834	28.1235	0.2314	-0.2559	0.7347	-0.5842
0.42	-0.3879	-9.1528	-1.9502	0.0188	-0.0012	0.0031	-28.7745	11.9135	28.1666	0.2314	-0.2559	0.7347	-0.5842
0.43	-0.3902	-9.1498	-1.9465	0.0195	0.0042	0.0014	-28.9761	11.9757	28.1260	0.2314	-0.2559	0.7347	-0.5842
0.44	-0.3926	-9.1511	-1.9464	0.0222	0.0087	0.0012	-28.8680	11.8454	28.2383	0.2313	-0.2558	0.7346	-0.5841
0.45	-0.3979	-9.1508	-1.9483	0.0163	-0.0069	0.0031	-28.8613	11.8890	27.9528	0.2314	-0.2559	0.7347	-0.5842
0.46	-0.3998	-9.1574	-1.9586	0.0181	-0.0082	0.0050	-28.8811	11.9653	28.0797	0.2314	-0.2559	0.7347	-0.5842
