onset	duration	trial_type
0	48.68	x0
48.68	4.16	x8
52.84	4.26	x5
57.1	3.5	x0
60.6	4.18	x8
64.78	2.46	x81
67.24	1.76	x5
69	6	x0
75	4.2	x8
79.2	4.22	x5
83.42	9.58	x81
93	2.48	x5
95.48	10.7	x81
106.18	1.76	x5
107.94	39.02	x0
146.96	4.16	x8
151.12	5.34	x81
156.46	4.26	x5
160.72	1.68	x0
162.4	4.16	x8
166.56	4.2	x5
170.76	1.08	x0
171.84	4.2	x8
176.04	2.46	x81
178.5	1.74	x5
180.24	7.9	x0
188.14	4.22	x8
192.36	4.22	x5
196.58	3.86	x0
200.44	4.2	x8
204.64	2.46	x81
207.1	1.76	x5
208.86	12.02	x81
220.88	1.78	x5
222.66	25.62	x0
248.28	4.18	x8
252.46	4.22	x5
256.68	31.06	x0
287.74	4.18	x8
291.92	4.22	x5
296.14	4.84	x0
300.98	4.2	x8
305.18	4.2	x5
309.38	4.08	x0
313.46	4.22	x8
317.68	4.2	x5
321.88	4.78	x0
326.66	4.22	x8
330.88	4.24	x5
335.12	9.52	x81
344.64	4.26	x5
348.9	6.66	x81
355.56	1.76	x5
357.32	17.82	x0
