time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-0.1801	-9.1925	-1.5906	0.0219	-0.0052	0.0092	5.9900	15.1502	6.1593	0.6232	-0.7342	0.2114	-0.1663
0.01	-0.1773	-9.1925	-1.5868	0.0143	-0.0065	0.0141	6.2572	15.0997	6.2977	0.6233	-0.7343	0.2114	-0.1664
0.02	-0.1758	-9.1906	-1.5867	0.0189	-0.0034	0.0102	6.1232	15.0701	6.2128	0.6233	-0.7343	0.2114	-0.1664
0.03	-0.1745	-9.1944	-1.5897	0.0185	-0.0089	0.0161	6.1661	15.1757	6.1519	0.6233	-0.7343	0.2115	-0.1664
0.04	-0.1752	-9.1917	-1.5860	0.0190	-0.0113	0.0134	6.2968	15.1757	6.1810	0.6232	-0.7342	0.2114	-0.1664
0.05	-0.1696	-9.1898	-1.5920	0.0219	-0.0097	0.0139	6.2655	15.2049	6.1644	0.6233	-0.7343	0.2114	-0.1664
0.06	-0.1707	-9.1885	-1.5957	0.0208	-0.0092	0.0118	6.2795	15.2786	6.1785	0.6233	-0.7343	0.2114	-0.1664
0.07	-0.1703	-9.1915	-1.5952	0.0215	-0.0076	0.0149	6.2757	15.2638	6.1604	0.6232	-0.7342	0.2114	-0.1664
0.08	-0.1731	-9.1911	-1.5825	0.0212	-0.0096	0.0122	6.1895	15.1688	6.1824	0.6233	-0.7343	0.2115	-0.1664
0.09	-0.1750	-9.1851	-1.5743	0.0207	-0.0098	0.0126	6.1824	15.0624	6.3017	0.6233	-0.7342	0.2114	-0.1664
0.1	-0.1797	-9.1876	-1.5754	0.0192	-0.0115	0.0117	6.0149	15.1407	6.1898	0.6233	-0.7343	0.2114	-0.1664
0.11	-0.1856	-9.1905	-1.5729	0.0214	-0.0152	0.0149	6.1149	15.3535	6.1448	0.6233	-0.7342	0.2114	-0.1664
0.12	-0.1901	-9.1928	-1.5636	0.0203	-0.0062	0.0135	6.2168	15.4470	6.1861	0.6233	-0.7343	0.2114	-0.1664
0.13	-0.1908	-9.1909	-1.5670	0.0173	-0.0031	0.0125	6.1875	15.0774	5.9761	0.6233	-0.7342	0.2114	-0.1664
0.14	-0.1941	-9.1870	-1.5660	0.0172	-0.0065	0.0183	6.2061	15.2197	6.4275	0.6233	-0.7342	0.2115	-0.1664
0.15	-0.1940	-9.1880	-1.5656	0.0156	-0.0076	0.0147	6.1534	15.4663	6.5160	0.6233	-0.7343	0.2115	-0.1664
0.16	-0.1919	-9.1903	-1.5620	0.0184	-0.0101	0.0132	6.4880	15.2749	6.3043	0.6233	-0.7342	0.2115	-0.1664
0.17	-0.1955	-9.1950	-1.5596	0.0157	-0.0044	0.0160	6.4329	15.3462	6.3800	0.6233	-0.7343	0.2115	-0.1664
0.18	-0.1920	-9.1936	-1.5615	0.0217	-0.0075	0.0153	6.2889	15.3651	6.1373	0.6232	-0.7342	0.2115	-0.1664
0.19	-0.1867	-9.1898	-1.5701	0.0201	-0.0104	0.0136	6.0579	15.7590	6.0996	0.6233	-0.7343	0.2115	-0.1664
0.2	-0.1864	-9.1844	-1.5783	0.0189	-0.0079	0.0144	6.0475	15.2825	6.1651	0.6233	-0.7342	0.2115	-0.1664
0.21	-0.1785	-9.1848	-1.5697	0.0183	-0.0086	0.0132	5.9546	15.3182	6.2892	0.6233	-0.7343	0.2116	-0.1664
0.22	-0.1750	-9.1913	-1.5787	0.0157	-0.0107	0.0148	6.1547	15.1653	6.4254	0.6232	-0.7342	0.2116	-0.1664
0.23	-0.1698	-9.1972	-1.5927	0.0201	-0.0104	0.0131	6.3013	15.1839	6.2357	0.6232	-0.7342	0.2116	-0.1664
0.24	-0.1699	-9.1947	-1.5945	0.0208	-0.0110	0.0107	6.1929	15.1254	6.0953	0.6233	-0.7343	0.2115	-0.1664
0.25	-0.1700	-9.1915	-1.5948	0.0217	-0.0064	0.0131	6.2106	15.0690	6.1652	0.6232	-0.7342	0.2115	-0.1664
0.26	-0.1700	-9.1887	-1.5960	0.0194	-0.0100	0.0160	6.2428	15.1108	6.2003	0.6233	-0.7343	0.2116	-0.1664
0.27	-0.1745	-9.1915	-1.5880	0.0179	-0.0123	0.0140	6.1135	14.9246	6.3006	0.6233	-0.7342	0.2116	-0.1664
0.28	-0.1723	-9.1898	-1.5901	0.0218	-0.0124	0.0129	6.0717	15.1710	6.2522	0.6233	-0.7343	0.2116	-0.1664
0.29	-0.1737	-9.1884	-1.5895	0.0227	-0.0117	0.0151	6.2460	15.1603	6.1232	0.6233	-0.7342	0.2115	-0.1663
0.3	-0.1762	-9.1909	-1.5816	0.0209	-0.0137	0.0139	6.0956	15.2041	6.3475	0.6233	-0.7342	0.2115	-0.1663
0.31	-0.1799	-9.1938	-1.5853	0.0186	-0.0098	0.0180	6.1546	15.2293	5.9427	0.6233	-0.7342	0.2116	-0.1663
0.32	-0.1821	-9.1856	-1.5844	0.0189	-0.0074	0.0137	6.1277	15.1272	6.3333	0.6233	-0.7342	0.2116	-0.1663
0.33	-0.1853	-9.1889	-1.5777	0.0197	-0.0097	0.0109	6.0381	15.2938	6.2803	0.6233	-0.7343	0.2116	-0.1663
0.34	-0.1858	-9.1919	-1.5791	0.0213	-0.0087	0.0153	5.9470	15.2144	6.2329	0.6233	-0.7342	0.2116	-0.1663
0.35	-0.1858	-9.1909	-1.5805	0.0216	-0.0091	0.0135	6.1988	15.3308	6.3123	0.6233	-0.7342	0.2116	-0.1663
0.36	-0.1835	-9.1895	-1.5824	0.0205	-0.0065	0.0131	5.8501	15.3294	5.9694	0.6233	-0.7341	0.2116	-0.1663
0.37	-0.1840	-9.1940	-1.5854	0.0195	-0.0064	0.0132	5.9554	15.2231	6.1100	0.6233	-0.7342	0.2116	-0.1664
