time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	0.3092	-9.8555	1.7653	0.0369	0.0140	-0.0120	-11.5853	10.0297	0.3994	-0.0331	0.0570	-0.6221	0.7801
0.01	0.3087	-9.8247	1.7633	0.0454	0.0040	-0.0096	-11.7018	9.7563	0.4496	-0.0332	0.0570	-0.6221	0.7803
0.02	0.2988	-9.7861	1.7957	0.0436	-0.0012	-0.0087	-11.7782	9.9231	0.3428	-0.0332	0.0570	-0.6219	0.7803
0.03	0.2784	-9.7116	1.8068	0.0519	0.0092	-0.0163	-11.5147	9.7843	0.0989	-0.0332	0.0570	-0.6218	0.7805
0.04	0.2420	-9.6506	1.8320	0.0476	0.0098	-0.0132	-11.3846	9.6231	0.2648	-0.0332	0.0570	-0.6216	0.7805
0.05	0.2267	-9.6539	1.8636	0.0187	0.0074	-0.0240	-11.5553	9.8719	0.1984	-0.0332	0.0570	-0.6216	0.7806
0.06	0.2577	-9.6307	1.8695	-0.0191	0.0036	-0.0310	-11.7402	9.8122	0.2753	-0.0332	0.0571	-0.6216	0.7805
0.07	0.2680	-9.6979	1.8637	-0.0638	-0.0034	-0.0419	-11.2371	10.1290	0.1049	-0.0331	0.0572	-0.6220	0.7802
0.08	0.3122	-9.7563	1.7824	-0.1076	0.0060	-0.0447	-11.6089	9.8715	0.1868	-0.0330	0.0573	-0.6226	0.7798
0.09	0.3424	-9.8126	1.6928	-0.1365	-0.0061	-0.0342	-11.6063	9.8019	0.3276	-0.0329	0.0574	-0.6232	0.7793
0.1	0.3565	-9.9104	1.6035	-0.1353	0.0043	-0.0320	-11.5093	9.8526	0.4202	-0.0328	0.0575	-0.6238	0.7789
0.11	0.3643	-9.9694	1.5290	-0.1003	0.0052	-0.0276	-11.7204	9.7875	0.3093	-0.0327	0.0576	-0.6242	0.7784
0.12	0.3579	-10.0185	1.5342	-0.0642	-0.0066	-0.0224	-11.4358	9.7740	0.1462	-0.0327	0.0577	-0.6245	0.7782
0.13	0.3698	-10.0171	1.5540	-0.0264	-0.0015	-0.0238	-11.6972	9.9618	0.3691	-0.0327	0.0577	-0.6247	0.7781
0.14	0.4045	-9.9703	1.5680	-0.0067	-0.0041	-0.0212	-11.6492	9.8749	0.3491	-0.0327	0.0578	-0.6247	0.7780
0.15	0.3908	-9.9636	1.6382	-0.0073	-0.0036	-0.0145	-11.7071	10.1289	0.6463	-0.0327	0.0578	-0.6248	0.7780
0.16	0.4062	-9.9735	1.6454	-0.0144	0.0045	-0.0220	-11.3367	9.9444	0.5725	-0.0327	0.0579	-0.6249	0.7779
0.17	0.4172	-9.9313	1.6050	-0.0493	-0.0033	-0.0039	-11.2930	9.8336	0.6158	-0.0328	0.0579	-0.6252	0.7777
0.18	0.4033	-9.9512	1.5738	-0.0477	0.0101	-0.0135	-11.6759	9.9452	0.4394	-0.0328	0.0579	-0.6253	0.7774
0.19	0.3890	-10.0206	1.5358	-0.0305	0.0110	-0.0113	-11.7018	9.8749	0.4881	-0.0327	0.0579	-0.6256	0.7774
0.2	0.3652	-9.9626	1.5059	-0.0154	0.0035	-0.0008	-11.8961	10.0099	0.2249	-0.0328	0.0579	-0.6256	0.7773
0.21	0.3155	-9.8854	1.4971	0.0232	0.0136	-0.0013	-11.7374	10.0013	0.2145	-0.0328	0.0578	-0.6256	0.7773
0.22	0.2479	-9.9383	1.5815	0.0574	0.0128	-0.0045	-11.4570	9.8243	0.5100	-0.0329	0.0577	-0.6255	0.7774
0.23	0.2823	-9.8738	1.6258	0.0455	-0.0039	-0.0213	-11.3069	9.7817	0.4554	-0.0329	0.0578	-0.6253	0.7775
0.24	0.3190	-9.8378	1.6690	0.0424	-0.0072	-0.0233	-11.5183	9.7556	0.2744	-0.0329	0.0579	-0.6252	0.7776
0.25	0.3389	-9.8804	1.6826	0.0276	0.0029	-0.0270	-11.4884	9.8568	0.3782	-0.0329	0.0579	-0.6251	0.7776
0.26	0.3450	-9.8408	1.6548	0.0033	-0.0013	-0.0166	-11.6229	10.1783	0.4636	-0.0329	0.0580	-0.6252	0.7777
0.27	0.3271	-9.8527	1.6451	0.0009	0.0005	-0.0219	-11.4007	9.9592	0.1968	-0.0329	0.0580	-0.6252	0.7776
0.28	0.3383	-9.8472	1.6165	0.0038	-0.0003	-0.0244	-11.4911	9.9546	0.4353	-0.0329	0.0581	-0.6253	0.7777
