onset	duration	trial_type
0	15.18	x99
15.18	23.9	x5
39.08	0.72	x8
39.8	14.98	x5
54.78	1.78	x8
56.56	7.04	x5
63.6	2.4	x8
66	4.54	x5
70.54	8.98	x8
79.52	1.66	x5
81.18	2.24	x8
83.42	1.8	x5
85.22	3.76	x8
88.98	3.06	x5
92.04	3.68	x8
95.72	5.6	x5
101.32	8.96	x8
110.28	5.56	x5
115.84	8.68	x8
124.52	18.1	x5
142.62	6.08	x8
148.7	28.02	x5
176.72	2.64	x8
179.36	10.66	x5
190.02	1.18	x8
191.2	2.84	x5
194.04	7.98	x8
202.02	9.96	x5
211.98	1.58	x8
213.56	53.54	x5
267.1	0.78	x8
267.88	2.88	x5
270.76	3.5	x8
274.26	16.26	x5
290.52	0.72	x8
291.24	8.48	x5
299.72	5.92	x8
305.64	49.44	x5
355.08	1.02	x8
356.1	2.34	x5
358.44	6.68	x8
365.12	5.52	x5
370.64	2.82	x8
373.46	1.72	x5
