onset	duration	trial_type
0	40.46	x0
40.46	4.22	x8
44.68	4.22	x5
48.9	7.3	x0
56.2	4.22	x8
60.42	4.2	x5
64.62	4.22	x81
68.84	2.44	x5
71.28	13.58	x81
84.86	2.52	x5
87.38	2.84	x81
90.22	2.48	x5
92.7	5.34	x81
98.04	1.74	x5
99.78	2.9	x0
102.68	4.18	x8
106.86	5.32	x81
112.18	4.24	x5
116.42	9.54	x81
125.96	4.24	x5
130.2	13.82	x0
144.02	4.18	x8
148.2	2.44	x81
150.64	1.78	x5
152.42	25.7	x0
178.12	4.22	x8
182.34	4.2	x5
186.54	4.84	x0
191.38	4.2	x8
195.58	7.84	x81
203.42	1.76	x5
205.18	8.1	x0
213.28	4.18	x8
217.46	4.22	x5
221.68	46.72	x0
268.4	4.22	x8
272.62	2.5	x81
275.12	1.74	x5
276.86	14.98	x0
291.84	4.2	x8
296.04	4.22	x5
300.26	6.68	x81
306.94	1.78	x5
308.72	47.74	x0
356.46	4.22	x8
360.68	5.34	x81
366.02	4.24	x5
370.26	1.82	x0
372.08	3.08	x8
375.16	0.02	x0
