onset	duration	trial_type
0	15.18	x0
15.18	0.08	x1
15.26	0.1	x2
15.36	0.02	x1
15.38	0.46	x2
15.84	1.06	x1
16.9	0.04	x2
16.94	0.02	x1
16.96	0.06	x2
17.02	0.02	x1
17.04	0.12	x2
17.16	0.14	x1
17.3	0.02	x2
17.32	0.24	x1
17.56	0.14	x2
17.7	0.08	x1
17.78	0.24	x2
18.02	3.36	x1
21.38	0.28	x2
21.66	1.66	x1
23.32	0.04	x2
23.36	0.14	x1
23.5	0.1	x2
23.6	0.52	x1
24.12	0.06	x2
24.18	0.08	x1
24.26	0.16	x2
24.42	0.06	x1
24.48	0.32	x2
24.8	0.12	x1
24.92	0.08	x2
25	0.02	x1
25.02	0.24	x2
25.26	0.8	x1
26.06	0.68	x2
26.74	0.34	x1
27.08	0.04	x2
27.12	0.2	x1
27.32	0.1	x2
27.42	0.14	x1
27.56	0.14	x2
27.7	0.1	x1
27.8	0.14	x2
27.94	0.1	x1
28.04	0.36	x2
28.4	0.06	x1
28.46	0.1	x2
28.56	0.78	x1
29.34	0.14	x2
29.48	0.24	x1
29.72	0.06	x2
29.78	0.08	x1
29.86	0.18	x2
30.04	0.34	x1
30.38	0.14	x2
30.52	0.02	x1
30.54	0.3	x2
30.84	0.04	x1
30.88	0.02	x2
30.9	0.4	x1
31.3	0.28	x2
31.58	0.18	x1
31.76	0.24	x2
32	0.12	x1
32.12	0.12	x2
32.24	0.04	x1
32.28	0.1	x2
32.38	0.72	x1
33.1	0.02	x2
33.12	0.3	x1
33.42	0.02	x2
33.44	0.1	x1
33.54	0.18	x2
33.72	0.02	x1
33.74	0.04	x2
33.78	0.1	x1
33.88	0.14	x2
34.02	0.64	x1
34.66	0.12	x2
34.78	0.36	x1
35.14	0.08	x2
35.22	0.7	x1
35.92	0.04	x2
35.96	0.04	x1
36	0.06	x2
36.06	0.38	x1
36.44	0.44	x2
36.88	0.32	x1
37.2	0.24	x2
37.44	0.24	x1
37.68	0.08	x2
37.76	0.04	x1
37.8	0.02	x2
37.82	0.1	x1
37.92	0.04	x2
37.96	0.3	x1
38.26	0.84	x2
39.1	1.22	x1
40.32	0.04	x2
40.36	0.12	x1
40.48	0.08	x2
40.56	0.04	x1
40.6	0.06	x2
40.66	0.36	x1
41.02	0.3	x2
41.32	0.14	x1
41.46	0.06	x2
41.52	0.04	x1
41.56	0.02	x2
41.58	0.22	x1
41.8	0.1	x2
41.9	0.12	x1
42.02	0.46	x2
42.48	0.22	x1
42.7	0.46	x2
43.16	0.36	x1
43.52	0.08	x2
43.6	1	x1
44.6	0.1	x2
44.7	0.08	x1
44.78	0.02	x2
44.8	0.02	x1
44.82	0.1	x2
44.92	0.04	x1
44.96	0.08	x2
45.04	0.24	x1
45.28	0.08	x2
45.36	0.38	x1
45.74	0.14	x2
45.88	0.02	x1
45.9	0.06	x2
45.96	0.04	x1
46	0.28	x2
46.28	0.5	x1
46.78	0.14	x2
46.92	0.18	x1
47.1	0.2	x2
47.3	0.02	x1
47.32	0.06	x2
47.38	0.04	x1
47.42	0.08	x2
47.5	0.16	x1
47.66	0.2	x2
47.86	0.24	x1
48.1	0.02	x2
48.12	0.22	x1
48.34	0.1	x2
48.44	0.46	x1
48.9	0.2	x2
49.1	0.02	x1
49.12	0.06	x2
49.18	0.22	x1
49.4	0.16	x2
49.56	0.26	x1
49.82	0.04	x2
49.86	0.6	x1
50.46	0.04	x2
50.5	0.16	x1
50.66	0.04	x2
50.7	0.04	x1
50.74	0.06	x2
50.8	0.16	x1
50.96	0.5	x2
51.46	0.04	x1
51.5	0.34	x2
51.84	0.18	x1
52.02	0.04	x2
52.06	0.06	x1
52.12	0.08	x2
52.2	0.42	x1
52.62	0.28	x2
52.9	0.12	x1
53.02	0.04	x2
53.06	0.04	x1
53.1	0.04	x2
53.14	0.06	x1
53.2	0.06	x2
53.26	0.02	x1
53.28	0.32	x2
53.6	0.08	x1
53.68	0.04	x2
53.72	0.04	x1
53.76	0.02	x2
53.78	0.14	x1
53.92	0.32	x2
54.24	0.16	x1
54.4	0.02	x2
54.42	0.02	x1
54.44	0.16	x2
54.6	0.02	x1
54.62	0.2	x2
54.82	0.1	x1
54.92	0.02	x2
54.94	0.58	x1
55.52	0.42	x2
55.94	0.52	x1
56.46	0.04	x2
56.5	2.22	x1
58.72	0.16	x2
58.88	0.04	x1
58.92	0.2	x2
59.12	1.4	x1
60.52	0.34	x2
60.86	0.14	x1
61	0.06	x2
61.06	0.04	x1
61.1	0.04	x2
61.14	0.52	x1
61.66	0.22	x2
61.88	0.28	x1
62.16	0.28	x2
62.44	0.12	x1
62.56	0.04	x2
62.6	0.02	x1
62.62	0.34	x2
62.96	0.16	x1
63.12	0.62	x2
63.74	0.24	x1
63.98	0.14	x2
64.12	0.38	x1
64.5	0.26	x2
64.76	0.12	x1
64.88	0.34	x2
65.22	0.38	x1
65.6	0.06	x2
65.66	0.78	x1
66.44	0.06	x2
66.5	0.12	x1
66.62	0.18	x2
66.8	1	x1
67.8	0.44	x2
68.24	0.06	x1
68.3	0.16	x2
68.46	0.36	x1
68.82	0.2	x2
69.02	0.4	x1
69.42	0.34	x2
69.76	0.1	x1
69.86	0.02	x2
69.88	0.08	x1
69.96	1.96	x2
71.92	0.14	x1
72.06	3.3	x2
75.36	0.2	x1
75.56	0.02	x2
75.58	0.48	x1
76.06	0.06	x2
76.12	0.18	x1
76.3	0.96	x2
77.26	0.2	x1
77.46	0.46	x2
77.92	0.14	x1
78.06	0.2	x2
78.26	0.24	x1
78.5	0.12	x2
78.62	0.04	x1
78.66	0.04	x2
78.7	0.18	x1
78.88	0.06	x2
78.94	0.84	x1
79.78	0.16	x2
79.94	0.02	x1
79.96	0.14	x2
80.1	0.1	x1
80.2	0.24	x2
80.44	0.06	x1
80.5	0.36	x2
80.86	0.1	x1
80.96	0.74	x2
81.7	0.08	x1
81.78	0.04	x2
81.82	0.18	x1
82	0.4	x2
82.4	0.1	x1
82.5	0.1	x2
82.6	1	x1
83.6	0.6	x2
84.2	0.2	x1
