onset	duration	trial_type
0	22.5	x0
22.5	4.16	x8
26.66	4.22	x5
30.88	5.34	x0
36.22	4.2	x8
40.42	7.84	x81
48.26	1.74	x5
50	5.82	x0
55.82	4.2	x8
60.02	7.82	x81
67.84	1.76	x5
69.6	8.26	x0
77.86	4.16	x8
82.02	4.22	x5
86.24	15.1	x0
101.34	4.22	x8
105.56	4.18	x5
109.74	21.56	x0
131.3	4.22	x8
135.52	4.24	x5
139.76	3.32	x0
143.08	4.22	x8
147.3	4.2	x5
151.5	3.9	x0
155.4	4.22	x8
159.62	2.48	x81
162.1	1.74	x5
163.84	9.78	x0
173.62	4.2	x8
177.82	2.5	x5
180.32	16.06	x81
196.38	1.78	x5
198.16	13.5	x0
211.66	4.16	x8
215.82	10.72	x81
226.54	4.22	x5
230.76	2.78	x0
233.54	4.18	x8
237.72	4.24	x5
241.96	4.22	x81
246.18	4.2	x5
250.38	4.54	x0
254.92	4.2	x8
259.12	5.32	x81
264.44	2.5	x5
266.94	5.34	x81
272.28	1.74	x5
274.02	7.24	x0
281.26	4.2	x8
285.46	18.54	x81
304	1.74	x5
305.74	6.66	x81
312.4	1.72	x5
314.12	6.7	x81
320.82	1.74	x5
322.56	3.86	x0
326.42	4.2	x8
330.62	2.48	x5
333.1	5.38	x81
338.48	1.74	x5
340.22	6.64	x81
346.86	1.76	x5
348.62	7.9	x0
356.52	4.22	x8
360.74	13.2	x81
373.94	1.24	x5
