onset	duration	trial_type
0	15.18	x99
15.18	3.66	x5
18.84	3.54	x8
22.38	1.1	x5
23.48	4.1	x8
27.58	6.24	x5
33.82	7.2	x8
41.02	6.08	x5
47.1	5.2	x8
52.3	2.6	x5
54.9	3.9	x8
58.8	1.66	x5
60.46	2.7	x8
63.16	4.8	x5
67.96	1.04	x8
69	3.46	x5
72.46	2.02	x8
74.48	6.88	x5
81.36	10.54	x8
91.9	6.98	x5
98.88	3.84	x8
102.72	2.18	x5
104.9	6.66	x8
111.56	3.42	x5
114.98	7.2	x8
122.18	3.88	x5
126.06	7.34	x8
133.4	6.96	x5
140.36	5.1	x8
145.46	1.54	x5
147	8.06	x8
155.06	1.98	x5
157.04	6.12	x8
163.16	2	x5
165.16	3.04	x8
168.2	3.62	x5
171.82	0.84	x8
172.66	3.24	x5
175.9	2.66	x8
178.56	2.38	x5
180.94	1.66	x8
182.6	6.74	x5
189.34	3.74	x8
193.08	0.94	x5
194.02	5.08	x8
199.1	3.74	x5
202.84	8.24	x8
211.08	2.46	x5
213.54	7.18	x8
220.72	6.52	x5
227.24	2.08	x8
229.32	2.88	x5
232.2	9.98	x8
242.18	5.64	x5
247.82	3.14	x8
250.96	7.42	x5
258.38	0.98	x8
259.36	14.8	x5
274.16	2.38	x8
276.54	5.2	x5
281.74	5.64	x8
287.38	7.78	x5
295.16	3.72	x8
298.88	3.84	x5
302.72	1.92	x8
304.64	6.68	x5
311.32	2.12	x8
313.44	5.66	x5
319.1	0.84	x8
319.94	9.04	x5
328.98	1.96	x8
330.94	1.48	x5
332.42	2.24	x8
334.66	1.72	x5
336.38	1.72	x8
338.1	1.2	x5
339.3	1.44	x8
340.74	1.56	x5
342.3	1.84	x8
344.14	2.1	x5
346.24	7.44	x8
353.68	6.8	x5
360.48	1.12	x8
361.6	6.5	x5
368.1	1.74	x8
369.84	4.58	x5
374.42	0.76	x8
