onset	duration	trial_type
0	15.18	x99
15.18	11.56	x5
26.74	0.78	x8
27.52	2.68	x5
30.2	1.54	x8
31.74	6.5	x5
38.24	2.48	x8
40.72	9.64	x5
50.36	0.96	x8
51.32	8.98	x5
60.3	2.96	x8
63.26	3.96	x5
67.22	28.56	x8
95.78	58.72	x5
154.5	0.94	x8
155.44	34.9	x5
190.34	8.6	x8
198.94	12.14	x5
211.08	0.78	x8
211.86	29.84	x5
241.7	4.3	x8
246	23.78	x5
269.78	2.28	x8
272.06	19.18	x5
291.24	3.24	x8
294.48	9.08	x5
303.56	3.88	x8
307.44	23.1	x5
330.54	2.28	x8
332.82	14.34	x5
347.16	5.84	x8
353	6.16	x5
359.16	3.38	x8
362.54	8.56	x5
371.1	3.64	x8
374.74	0.42	x5
