onset	duration	trial_type
0	47.66	x0
47.66	4.18	x8
51.84	2.46	x81
54.3	1.74	x5
56.04	10.3	x0
66.34	4.2	x8
70.54	4.22	x5
74.76	8.5	x0
83.26	4.2	x8
87.46	4.22	x5
91.68	17	x0
108.68	4.2	x8
112.88	2.48	x81
115.36	1.76	x5
117.12	7.4	x0
124.52	4.18	x8
128.7	4.22	x5
132.92	10.2	x0
143.12	4.2	x8
147.32	2.48	x81
149.8	1.76	x5
151.56	35.08	x0
186.64	4.18	x8
190.82	4.2	x5
195.02	26.18	x0
221.2	4.22	x8
225.42	4.22	x5
229.64	17.14	x0
246.78	4.22	x8
251	4.22	x5
255.22	8.94	x0
264.16	4.22	x8
268.38	4.2	x5
272.58	19.66	x0
292.24	4.2	x8
296.44	4.22	x5
300.66	12.8	x0
313.46	4.2	x8
317.66	4.22	x5
321.88	12.62	x0
334.5	4.2	x8
338.7	4.24	x5
342.94	23.06	x0
366	4.22	x8
370.22	2.5	x5
372.72	2.42	x81
