time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.6067	-0.4278	-1.2160	-0.0351	-0.0134	-0.0610	37.5599	22.8331	-6.9636	0.4834	0.4824	0.5731	-0.4529
0.01	-9.6309	-0.4410	-1.2174	-0.0320	-0.0105	-0.0695	37.4098	22.8514	-6.9583	0.4834	0.4824	0.5731	-0.4530
0.02	-9.6149	-0.4421	-1.2098	-0.0328	-0.0150	-0.0648	37.5394	22.7246	-6.7758	0.4834	0.4823	0.5731	-0.4530
0.03	-9.6106	-0.4423	-1.2118	-0.0332	-0.0136	-0.0587	37.4747	22.6572	-6.9675	0.4835	0.4823	0.5731	-0.4530
0.04	-9.6084	-0.4511	-1.2114	-0.0292	-0.0119	-0.0621	37.2246	22.8257	-6.8120	0.4835	0.4823	0.5731	-0.4530
0.05	-9.6031	-0.4544	-1.2042	-0.0299	-0.0097	-0.0583	37.2648	22.8538	-6.8984	0.4835	0.4822	0.5730	-0.4529
0.06	-9.5886	-0.4601	-1.2043	-0.0278	-0.0138	-0.0507	37.3218	22.6973	-6.9209	0.4836	0.4823	0.5731	-0.4530
0.07	-9.5845	-0.4685	-1.2014	-0.0285	-0.0145	-0.0509	37.5537	22.5362	-6.8818	0.4836	0.4822	0.5730	-0.4530
0.08	-9.5991	-0.4750	-1.1989	-0.0286	-0.0073	-0.0497	37.5727	22.8464	-6.9405	0.4837	0.4823	0.5730	-0.4530
0.09	-9.5982	-0.4704	-1.2080	-0.0280	-0.0037	-0.0467	37.4585	22.8279	-6.7850	0.4837	0.4823	0.5729	-0.4529
0.1	-9.5960	-0.4775	-1.2090	-0.0284	-0.0050	-0.0435	37.9460	22.8486	-6.7379	0.4838	0.4824	0.5729	-0.4529
0.11	-9.5877	-0.4735	-1.2119	-0.0121	0.0013	-0.0436	37.6997	22.8131	-6.8300	0.4837	0.4824	0.5729	-0.4528
0.12	-9.6143	-0.4634	-1.2086	-0.0034	0.0062	-0.0456	37.2506	22.8611	-6.6600	0.4837	0.4825	0.5728	-0.4528
0.13	-9.6093	-0.4573	-1.2084	-0.0048	0.0028	-0.0424	36.7784	22.8647	-6.8687	0.4837	0.4827	0.5728	-0.4529
0.14	-9.6004	-0.4440	-1.2101	-0.0045	0.0028	-0.0458	36.9817	22.8695	-6.8027	0.4836	0.4828	0.5727	-0.4528
0.15	-9.6358	-0.4327	-1.2126	-0.0012	0.0078	-0.0465	37.2274	22.8334	-6.9295	0.4836	0.4830	0.5726	-0.4529
0.16	-9.6240	-0.4141	-1.2105	0.0059	-0.0005	-0.0449	36.9967	22.9621	-6.8406	0.4834	0.4830	0.5725	-0.4529
