time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.4978	-0.0114	-1.8476	-0.0009	-0.0060	0.0051	45.5836	2.1746	7.5846	-0.3417	-0.6515	-0.4105	0.5388
0.01	-9.4916	-0.0111	-1.8500	-0.0008	-0.0083	0.0053	45.4729	1.8932	7.7657	-0.3416	-0.6515	-0.4105	0.5388
0.02	-9.4853	-0.0030	-1.8306	-0.0004	-0.0069	0.0076	45.5851	2.0374	7.7490	-0.3416	-0.6515	-0.4105	0.5387
0.03	-9.4955	-0.0037	-1.8220	0.0070	-0.0095	0.0047	45.6029	2.2803	7.6739	-0.3416	-0.6516	-0.4105	0.5388
0.04	-9.4913	-0.0017	-1.8179	0.0005	-0.0106	0.0068	45.4195	1.9164	7.6247	-0.3416	-0.6515	-0.4105	0.5388
0.05	-9.4813	-0.0040	-1.8098	-0.0006	-0.0081	0.0005	45.5101	2.1308	7.8246	-0.3416	-0.6516	-0.4106	0.5388
0.06	-9.4835	-0.0093	-1.8162	-0.0032	-0.0023	0.0002	45.4091	2.2238	7.8395	-0.3415	-0.6515	-0.4105	0.5388
0.07	-9.4914	-0.0132	-1.8317	0.0000	-0.0074	0.0034	45.3499	2.2546	7.6229	-0.3415	-0.6516	-0.4106	0.5388
0.08	-9.4856	-0.0146	-1.8308	-0.0028	-0.0060	-0.0003	45.4640	2.4959	7.6493	-0.3415	-0.6515	-0.4106	0.5388
0.09	-9.4814	-0.0071	-1.8326	0.0007	-0.0032	0.0025	45.3528	2.4173	7.7403	-0.3414	-0.6515	-0.4106	0.5387
0.1	-9.4878	-0.0053	-1.8352	-0.0073	-0.0083	0.0040	45.2276	2.1638	7.7338	-0.3415	-0.6516	-0.4107	0.5388
0.11	-9.4896	-0.0048	-1.8313	-0.0079	-0.0061	0.0036	45.4703	2.3168	7.6523	-0.3415	-0.6515	-0.4107	0.5387
0.12	-9.4800	-0.0061	-1.8145	-0.0014	-0.0056	0.0103	45.4632	2.4004	7.6252	-0.3415	-0.6516	-0.4107	0.5387
0.13	-9.4859	-0.0169	-1.8064	-0.0067	-0.0110	0.0027	45.3932	2.0924	7.8641	-0.3415	-0.6515	-0.4107	0.5387
0.14	-9.4931	-0.0196	-1.8011	0.0047	-0.0107	0.0060	45.8358	2.0949	7.9174	-0.3415	-0.6516	-0.4107	0.5387
0.15	-9.4870	-0.0179	-1.7816	0.0008	-0.0103	0.0003	45.5153	1.9989	7.6751	-0.3414	-0.6516	-0.4107	0.5387
0.16	-9.4822	-0.0174	-1.7778	0.0012	-0.0162	0.0069	45.5112	2.0228	7.5918	-0.3414	-0.6515	-0.4107	0.5387
0.17	-9.4849	-0.0173	-1.7729	-0.0009	-0.0093	0.0020	45.5010	2.2705	7.5758	-0.3414	-0.6516	-0.4107	0.5388
0.18	-9.4860	-0.0172	-1.7704	-0.0016	-0.0120	0.0030	45.7668	2.2049	7.6877	-0.3414	-0.6515	-0.4107	0.5388
0.19	-9.4838	-0.0135	-1.7757	-0.0024	-0.0124	0.0064	45.6846	2.0796	7.4700	-0.3414	-0.6515	-0.4107	0.5388
0.2	-9.4829	-0.0149	-1.7782	-0.0003	-0.0072	0.0062	45.6778	2.0549	7.5829	-0.3414	-0.6515	-0.4107	0.5387
0.21	-9.4880	-0.0065	-1.7894	-0.0066	-0.0066	0.0061	45.6368	2.1805	7.6979	-0.3414	-0.6516	-0.4107	0.5388
0.22	-9.4832	-0.0077	-1.7926	-0.0002	-0.0111	0.0068	45.6129	2.1075	7.6223	-0.3414	-0.6515	-0.4107	0.5387
0.23	-9.4858	-0.0069	-1.8068	-0.0064	-0.0092	0.0060	45.6987	2.0240	7.5460	-0.3414	-0.6516	-0.4107	0.5388
0.24	-9.4840	-0.0064	-1.8189	-0.0022	0.0001	0.0019	45.6563	2.2703	7.7812	-0.3414	-0.6515	-0.4107	0.5387
0.25	-9.4851	-0.0098	-1.8148	0.0034	-0.0016	-0.0025	45.5413	2.4213	7.8523	-0.3413	-0.6516	-0.4108	0.5387
0.26	-9.4855	-0.0127	-1.8264	-0.0010	-0.0029	0.0023	45.8692	2.2111	7.8279	-0.3413	-0.6516	-0.4108	0.5387
0.27	-9.4920	-0.0133	-1.8293	0.0005	-0.0063	0.0068	45.8315	2.2982	7.8841	-0.3413	-0.6515	-0.4108	0.5386
0.28	-9.4900	-0.0094	-1.8305	-0.0026	-0.0063	0.0031	45.6044	2.1929	7.9225	-0.3413	-0.6516	-0.4109	0.5387
0.29	-9.4826	-0.0040	-1.8246	0.0002	-0.0085	0.0057	45.3943	2.1123	7.9986	-0.3413	-0.6516	-0.4108	0.5387
0.3	-9.4895	0.0015	-1.8302	0.0016	-0.0068	0.0050	45.3766	2.2664	7.7923	-0.3413	-0.6517	-0.4109	0.5387
0.31	-9.4925	0.0007	-1.8262	-0.0001	-0.0090	0.0036	45.4760	2.2852	7.7639	-0.3412	-0.6516	-0.4108	0.5386
0.32	-9.4866	-0.0003	-1.8148	-0.0030	-0.0141	0.0104	45.6735	2.1268	7.8908	-0.3413	-0.6516	-0.4108	0.5387
0.33	-9.4885	-0.0040	-1.8176	-0.0050	-0.0163	0.0116	45.7384	1.9752	7.6964	-0.3413	-0.6516	-0.4108	0.5387
0.34	-9.4914	-0.0130	-1.8260	-0.0003	-0.0144	0.0064	45.6248	2.1297	7.6889	-0.3413	-0.6516	-0.4108	0.5387
0.35	-9.4827	-0.0127	-1.8203	-0.0007	-0.0066	0.0066	45.6343	2.0016	7.8033	-0.3413	-0.6517	-0.4108	0.5387
0.36	-9.4823	-0.0191	-1.8186	-0.0008	-0.0101	0.0092	45.7510	2.0525	7.6241	-0.3413	-0.6516	-0.4108	0.5387
0.37	-9.4878	-0.0188	-1.8170	-0.0003	-0.0143	0.0069	45.6449	2.1896	7.6419	-0.3413	-0.6516	-0.4108	0.5387
0.38	-9.4907	-0.0123	-1.8164	0.0017	-0.0092	0.0064	45.6072	2.1986	7.8131	-0.3413	-0.6516	-0.4107	0.5387
0.39	-9.4849	-0.0136	-1.8097	0.0000	-0.0121	0.0067	45.7552	1.9763	7.7525	-0.3413	-0.6516	-0.4108	0.5387
0.4	-9.4867	-0.0077	-1.8074	0.0027	-0.0090	0.0048	45.6377	2.0752	7.6806	-0.3413	-0.6516	-0.4108	0.5387
0.41	-9.4885	-0.0074	-1.8051	0.0038	-0.0075	0.0044	45.6901	1.9055	7.7143	-0.3412	-0.6516	-0.4107	0.5387
0.42	-9.4809	-0.0098	-1.7962	0.0023	-0.0125	0.0117	45.7310	2.1619	7.5965	-0.3412	-0.6517	-0.4107	0.5387
0.43	-9.4822	-0.0110	-1.8011	0.0030	-0.0080	0.0081	45.6892	2.2849	7.7339	-0.3412	-0.6517	-0.4107	0.5387
0.44	-9.4911	-0.0174	-1.8007	0.0069	-0.0060	0.0030	45.5435	2.1050	7.8502	-0.3412	-0.6517	-0.4107	0.5387
0.45	-9.4940	-0.0240	-1.8027	-0.0001	-0.0024	0.0006	45.6059	2.0864	7.8936	-0.3411	-0.6517	-0.4107	0.5387
0.46	-9.4848	-0.0244	-1.8022	0.0033	-0.0098	0.0039	45.7537	2.2516	7.6311	-0.3411	-0.6517	-0.4107	0.5387
0.47	-9.4904	-0.0202	-1.8063	-0.0004	-0.0068	0.0055	45.7902	2.2327	7.7668	-0.3411	-0.6517	-0.4107	0.5387
0.48	-9.4850	-0.0172	-1.8042	-0.0006	-0.0077	0.0050	45.5543	2.1910	7.7760	-0.3411	-0.6517	-0.4107	0.5387
0.49	-9.4850	-0.0131	-1.8095	0.0010	-0.0081	0.0042	45.4596	2.0831	7.7896	-0.3410	-0.6517	-0.4107	0.5387
0.5	-9.4909	-0.0108	-1.8126	0.0007	-0.0058	0.0061	45.5723	2.0359	7.8767	-0.3410	-0.6518	-0.4107	0.5387
0.51	-9.4888	-0.0115	-1.8186	0.0045	-0.0115	0.0111	45.7267	2.1318	7.6969	-0.3410	-0.6518	-0.4107	0.5387
0.52	-9.4903	-0.0091	-1.8183	0.0006	-0.0123	0.0119	45.9091	2.1195	7.6936	-0.3410	-0.6517	-0.4106	0.5387
0.53	-9.4860	-0.0075	-1.8232	0.0016	-0.0077	0.0050	45.7410	1.9934	7.7129	-0.3410	-0.6518	-0.4107	0.5388
0.54	-9.4882	-0.0076	-1.8189	0.0048	-0.0082	0.0062	45.7233	1.8115	7.8309	-0.3410	-0.6518	-0.4107	0.5387
0.55	-9.4864	-0.0055	-1.8248	0.0016	-0.0094	0.0034	45.6430	1.9280	7.9767	-0.3410	-0.6519	-0.4107	0.5388
0.56	-9.4869	-0.0043	-1.8162	0.0035	-0.0069	0.0072	45.5412	2.0329	7.8551	-0.3409	-0.6518	-0.4106	0.5387
