time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.4863	0.0039	-1.8010	0.0018	-0.0060	0.0098	42.4990	-1.8344	6.2837	0.2352	-0.7172	0.2888	0.5890
0.01	-9.4847	0.0001	-1.8040	-0.0009	-0.0040	0.0054	42.2861	-1.7126	6.3980	0.2352	-0.7172	0.2888	0.5890
0.02	-9.4789	-0.0013	-1.8008	-0.0030	-0.0021	0.0086	42.4649	-1.7205	6.4438	0.2352	-0.7172	0.2888	0.5889
0.03	-9.4786	-0.0058	-1.8127	0.0002	-0.0061	0.0075	42.4426	-1.6898	6.2256	0.2352	-0.7172	0.2888	0.5890
0.04	-9.4877	-0.0137	-1.8132	0.0001	-0.0040	0.0060	42.5129	-1.7729	5.9471	0.2352	-0.7173	0.2887	0.5890
0.05	-9.4861	-0.0168	-1.8151	-0.0049	-0.0077	0.0061	42.6281	-1.7955	6.0503	0.2351	-0.7173	0.2886	0.5889
0.06	-9.4874	-0.0210	-1.8168	-0.0053	-0.0064	0.0062	42.4517	-1.7100	6.3035	0.2351	-0.7174	0.2886	0.5890
0.07	-9.4861	-0.0247	-1.8186	-0.0077	-0.0113	0.0065	42.5402	-1.6784	6.2896	0.2350	-0.7173	0.2886	0.5890
0.08	-9.4887	-0.0218	-1.8173	-0.0007	-0.0133	0.0124	42.6501	-1.8360	6.2274	0.2350	-0.7174	0.2885	0.5891
0.09	-9.4828	-0.0211	-1.8116	-0.0007	-0.0139	0.0123	42.6709	-1.9652	6.2585	0.2349	-0.7173	0.2885	0.5890
0.1	-9.4842	-0.0200	-1.8176	-0.0031	-0.0092	0.0100	42.6431	-1.9721	6.1366	0.2349	-0.7173	0.2885	0.5891
0.11	-9.4905	-0.0182	-1.8235	-0.0062	-0.0119	0.0070	42.7109	-1.8709	6.1716	0.2348	-0.7174	0.2884	0.5891
0.12	-9.4851	-0.0193	-1.8196	-0.0017	-0.0074	0.0090	42.7597	-1.6681	6.1582	0.2348	-0.7173	0.2883	0.5891
0.13	-9.4890	-0.0141	-1.8226	-0.0033	-0.0086	0.0069	42.7287	-1.8108	6.0550	0.2347	-0.7175	0.2883	0.5892
0.14	-9.4918	-0.0151	-1.8252	0.0020	-0.0108	0.0075	42.5099	-2.0527	6.2394	0.2347	-0.7174	0.2882	0.5892
