onset	duration	trial_type
0	15.18	x0
15.18	0.24	x1
15.42	0.04	x2
15.46	0.02	x1
15.48	0.02	x2
15.5	1.44	x1
16.94	0.14	x2
17.08	0.04	x1
17.12	0.12	x2
17.24	0.08	x1
17.32	0.02	x2
17.34	0.18	x1
17.52	0.04	x2
17.56	0.48	x1
18.04	0.12	x2
18.16	0.28	x1
18.44	0.02	x2
18.46	0.04	x1
18.5	0.06	x2
18.56	2.96	x1
21.52	0.02	x2
21.54	0.4	x1
21.94	0.04	x2
21.98	0.56	x1
22.54	0.02	x2
22.56	1.3	x1
23.86	0.02	x2
23.88	0.02	x1
23.9	0.04	x2
23.94	0.8	x1
24.74	0.04	x2
24.78	0.14	x1
24.92	0.24	x2
25.16	0.04	x1
25.2	0.12	x2
25.32	1.02	x1
26.34	0.14	x2
26.48	0.22	x1
26.7	0.06	x2
26.76	0.22	x1
26.98	0.54	x2
27.52	0.06	x1
27.58	0.02	x2
27.6	0.12	x1
27.72	0.16	x2
27.88	1.02	x1
28.9	0.1	x2
29	0.06	x1
29.06	0.76	x2
29.82	2.36	x1
32.18	0.06	x2
32.24	5.12	x1
37.36	0.18	x2
37.54	0.12	x1
37.66	0.2	x2
37.86	0.08	x1
37.94	0.38	x2
38.32	0.44	x1
38.76	0.06	x2
38.82	0.26	x1
39.08	0.16	x2
39.24	0.06	x1
39.3	0.04	x2
39.34	0.72	x1
40.06	0.04	x2
40.1	0.82	x1
40.92	0.02	x2
40.94	0.18	x1
41.12	0.02	x2
41.14	0.12	x1
41.26	0.22	x2
41.48	4.76	x1
46.24	0.06	x2
46.3	0.14	x1
46.44	0.14	x2
46.58	0.88	x1
47.46	0.2	x2
47.66	0.02	x1
47.68	0.08	x2
47.76	0.14	x1
47.9	0.14	x2
48.04	0.36	x1
48.4	0.2	x2
48.6	0.12	x1
48.72	0.04	x2
48.76	0.38	x1
49.14	0.04	x2
49.18	0.12	x1
49.3	0.5	x2
49.8	0.02	x1
49.82	0.04	x2
49.86	0.16	x1
50.02	0.08	x2
50.1	0.02	x1
50.12	0.18	x2
50.3	0.34	x1
50.64	0.06	x2
50.7	0.04	x1
50.74	0.02	x2
50.76	1.94	x1
52.7	0.32	x2
53.02	0.28	x1
53.3	0.02	x2
53.32	0.24	x1
53.56	0.06	x2
53.62	1.56	x1
55.18	0.02	x2
55.2	0.1	x1
55.3	0.22	x2
55.52	0.08	x1
55.6	0.18	x2
55.78	0.38	x1
56.16	0.1	x2
56.26	0.1	x1
56.36	0.1	x2
56.46	0.44	x1
56.9	0.06	x2
56.96	0.18	x1
57.14	0.34	x2
57.48	0.08	x1
57.56	0.04	x2
57.6	0.46	x1
58.06	0.08	x2
58.14	1.06	x1
59.2	0.1	x2
59.3	0.08	x1
59.38	0.04	x2
59.42	0.6	x1
60.02	0.14	x2
60.16	0.24	x1
60.4	0.94	x2
61.34	0.3	x1
61.64	0.02	x2
61.66	0.22	x1
61.88	0.3	x2
62.18	0.44	x1
62.62	0.26	x2
62.88	0.02	x1
62.9	0.06	x2
62.96	0.02	x1
62.98	0.28	x2
63.26	0.96	x1
64.22	0.26	x2
64.48	0.18	x1
64.66	0.02	x2
64.68	0.52	x1
65.2	0.02	x2
65.22	0.1	x1
65.32	0.3	x2
65.62	0.38	x1
66	0.02	x2
66.02	0.76	x1
66.78	0.2	x2
66.98	0.7	x1
67.68	0.1	x2
67.78	0.06	x1
67.84	0.16	x2
68	0.58	x1
68.58	0.22	x2
68.8	0.32	x1
69.12	0.14	x2
69.26	0.04	x1
69.3	0.28	x2
69.58	0.16	x1
69.74	0.16	x2
69.9	0.02	x1
69.92	0.5	x2
70.42	1.36	x1
71.78	0.08	x2
71.86	0.12	x1
71.98	0.02	x2
72	0.52	x1
72.52	0.24	x2
72.76	0.16	x1
72.92	0.5	x2
73.42	0.14	x1
73.56	0.46	x2
74.02	0.3	x1
74.32	0.2	x2
74.52	0.14	x1
74.66	0.06	x2
74.72	0.56	x1
75.28	1.42	x2
76.7	0.02	x1
76.72	0.04	x2
76.76	0.2	x1
76.96	0.22	x2
77.18	0.12	x1
77.3	0.04	x2
77.34	0.1	x1
77.44	0.1	x2
77.54	0.2	x1
77.74	0.04	x2
77.78	0.24	x1
78.02	0.46	x2
78.48	0.38	x1
78.86	0.14	x2
79	0.26	x1
79.26	0.04	x2
79.3	0.02	x1
79.32	0.26	x2
79.58	0.96	x1
80.54	0.1	x2
80.64	2.38	x1
83.02	0.26	x2
83.28	0.1	x1
83.38	0.04	x2
83.42	0.06	x1
83.48	0.04	x2
83.52	1.36	x1
84.88	0.12	x2
85	0.14	x1
85.14	0.26	x2
85.4	0.3	x1
85.7	0.12	x2
85.82	0.7	x1
86.52	0.24	x2
86.76	2.38	x1
89.14	0.92	x2
90.06	0.12	x1
90.18	0.16	x2
90.34	0.1	x1
90.44	0.28	x2
90.72	0.06	x1
90.78	0.98	x2
91.76	0.44	x1
