time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.4663	-0.0625	-1.9342	-0.0038	-0.0129	0.0031	36.4775	12.6508	-11.2105	-0.2129	-0.7279	-0.2669	0.5946
0.01	-9.4786	-0.0643	-1.9323	0.0013	-0.0044	0.0026	36.5895	12.5883	-11.4278	-0.2129	-0.7279	-0.2669	0.5946
0.02	-9.4750	-0.0647	-1.9274	-0.0002	-0.0119	0.0066	36.6822	12.7682	-11.1260	-0.2128	-0.7279	-0.2669	0.5946
0.03	-9.4733	-0.0688	-1.9211	0.0039	-0.0135	0.0023	36.5303	12.8494	-11.1456	-0.2128	-0.7280	-0.2669	0.5946
0.04	-9.4720	-0.0717	-1.9114	0.0021	-0.0147	0.0070	36.7035	12.6230	-11.0388	-0.2128	-0.7279	-0.2669	0.5946
0.05	-9.4773	-0.0722	-1.9046	0.0005	-0.0130	0.0093	36.5339	12.9323	-11.1284	-0.2128	-0.7280	-0.2669	0.5947
0.06	-9.4774	-0.0734	-1.9165	-0.0008	-0.0117	0.0134	36.6821	12.7234	-11.1665	-0.2128	-0.7279	-0.2668	0.5946
0.07	-9.4787	-0.0731	-1.9217	0.0010	-0.0146	0.0053	36.7920	12.4839	-11.2312	-0.2128	-0.7280	-0.2668	0.5947
0.08	-9.4769	-0.0695	-1.9312	-0.0015	-0.0087	0.0066	36.6538	12.6217	-11.1080	-0.2128	-0.7279	-0.2668	0.5946
0.09	-9.4790	-0.0702	-1.9297	0.0031	-0.0081	0.0102	36.6695	12.4806	-11.2365	-0.2128	-0.7280	-0.2668	0.5947
0.1	-9.4683	-0.0670	-1.9326	0.0034	-0.0148	-0.0000	36.6992	12.5710	-11.3547	-0.2128	-0.7280	-0.2668	0.5947
0.11	-9.4738	-0.0649	-1.9447	-0.0009	-0.0185	0.0053	36.5773	12.6745	-11.1091	-0.2127	-0.7279	-0.2667	0.5947
0.12	-9.4804	-0.0668	-1.9486	0.0057	-0.0138	0.0072	36.6141	12.7845	-11.1527	-0.2128	-0.7280	-0.2668	0.5948
0.13	-9.4758	-0.0697	-1.9470	0.0029	-0.0139	0.0043	36.6624	12.7467	-11.3445	-0.2127	-0.7279	-0.2667	0.5948
0.14	-9.4772	-0.0755	-1.9566	0.0044	-0.0120	0.0052	36.5630	12.5882	-11.2807	-0.2127	-0.7280	-0.2667	0.5948
0.15	-9.4725	-0.0761	-1.9597	0.0071	-0.0119	0.0072	36.6186	12.6782	-11.3081	-0.2126	-0.7279	-0.2666	0.5947
0.16	-9.4808	-0.0713	-1.9637	0.0105	-0.0071	0.0069	36.4630	12.7947	-11.1977	-0.2126	-0.7280	-0.2666	0.5948
0.17	-9.4783	-0.0699	-1.9649	0.0029	-0.0090	0.0025	36.5766	12.8797	-11.2234	-0.2126	-0.7280	-0.2666	0.5948
0.18	-9.4784	-0.0638	-1.9638	0.0059	-0.0138	0.0008	36.5974	12.7616	-11.2272	-0.2125	-0.7279	-0.2666	0.5948
0.19	-9.4754	-0.0627	-1.9541	0.0009	-0.0142	0.0058	36.5079	12.7679	-11.1059	-0.2125	-0.7280	-0.2666	0.5949
0.2	-9.4774	-0.0639	-1.9552	0.0045	-0.0140	0.0010	36.6040	12.7503	-11.1611	-0.2125	-0.7279	-0.2666	0.5949
0.21	-9.4776	-0.0675	-1.9519	0.0023	-0.0159	0.0066	36.4028	12.8086	-11.0420	-0.2125	-0.7279	-0.2666	0.5949
0.22	-9.4704	-0.0669	-1.9521	0.0008	-0.0163	0.0020	36.5062	12.9387	-11.1407	-0.2125	-0.7278	-0.2665	0.5949
0.23	-9.4786	-0.0717	-1.9462	-0.0038	-0.0212	0.0071	36.6094	12.8320	-11.1064	-0.2125	-0.7279	-0.2666	0.5950
0.24	-9.4791	-0.0776	-1.9395	0.0003	-0.0174	0.0107	36.5699	12.8392	-11.2084	-0.2125	-0.7278	-0.2665	0.5950
0.25	-9.4731	-0.0761	-1.9239	0.0073	-0.0180	0.0059	36.6644	12.6199	-11.4028	-0.2125	-0.7279	-0.2665	0.5951
0.26	-9.4790	-0.0781	-1.9276	0.0043	-0.0138	0.0099	36.6978	12.4961	-11.3854	-0.2125	-0.7278	-0.2664	0.5950
0.27	-9.4746	-0.0743	-1.9301	-0.0008	-0.0097	0.0133	36.5272	12.5446	-11.2331	-0.2125	-0.7279	-0.2664	0.5951
0.28	-9.4692	-0.0680	-1.9206	0.0037	-0.0170	0.0068	36.5331	12.6411	-11.2342	-0.2125	-0.7279	-0.2664	0.5951
0.29	-9.4760	-0.0655	-1.9239	0.0054	-0.0131	0.0071	36.3997	12.8416	-11.1113	-0.2124	-0.7278	-0.2663	0.5951
0.3	-9.4730	-0.0639	-1.9205	0.0027	-0.0179	0.0042	36.6513	12.8578	-11.1751	-0.2124	-0.7279	-0.2664	0.5952
0.31	-9.4721	-0.0577	-1.9216	0.0026	-0.0112	0.0079	36.7828	12.5575	-11.4559	-0.2124	-0.7278	-0.2663	0.5951
0.32	-9.4744	-0.0595	-1.9224	0.0020	-0.0112	0.0098	36.7675	12.7518	-11.3017	-0.2124	-0.7279	-0.2663	0.5952
