time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	0.0526	-5.3744	1.0003	-0.0141	0.0041	-0.0151	-4.6473	2.1123	0.9862	-0.2176	0.1787	-0.2986	0.3661
0.01	0.1012	-10.6141	1.9836	-0.0195	0.0074	-0.0283	-9.2478	4.2143	1.9273	-0.4299	0.3530	-0.5902	0.7235
0.02	0.0922	-9.3542	1.7559	-0.0169	0.0041	-0.0264	-8.0077	3.6386	1.7090	-0.3783	0.3107	-0.5194	0.6367
0.03	0.0895	-10.0534	1.8598	-0.0194	0.0125	-0.0226	-8.3139	3.7751	1.8316	-0.4062	0.3336	-0.5577	0.6836
0.04	0.0651	-9.6435	1.7598	-0.0168	0.0104	-0.0230	-8.1212	3.6295	1.6470	-0.3889	0.3194	-0.5341	0.6545
0.05	0.0754	-9.9164	1.7839	0.0009	0.0114	-0.0274	-8.4175	3.7133	1.7171	-0.3999	0.3284	-0.5493	0.6732
0.06	0.0879	-9.7236	1.7689	0.0292	0.0078	-0.0265	-8.2226	3.7197	1.6728	-0.3929	0.3225	-0.5395	0.6615
0.07	0.0857	-9.7969	1.8026	0.0391	0.0180	-0.0266	-8.4613	3.9143	1.7888	-0.3972	0.3259	-0.5453	0.6689
0.08	0.0710	-9.7247	1.8205	0.0373	0.0185	-0.0264	-8.3285	3.6756	1.6721	-0.3948	0.3237	-0.5419	0.6649
0.09	0.0634	-9.7237	1.8119	0.0257	0.0183	-0.0271	-8.3258	3.7557	2.1166	-0.3960	0.3246	-0.5435	0.6671
0.1	0.0607	-9.7021	1.8075	0.0223	0.0209	-0.0255	-8.5932	3.7888	1.8461	-0.3955	0.3241	-0.5428	0.6663
0.11	0.0488	-9.7087	1.8115	0.0200	0.0206	-0.0271	-8.5679	3.5588	1.9155	-0.3954	0.3240	-0.5427	0.6664
0.12	0.0330	-9.7026	1.8059	0.0183	0.0193	-0.0268	-8.3983	3.9324	2.1068	-0.3954	0.3239	-0.5427	0.6665
0.13	0.0346	-9.6993	1.8315	0.0193	0.0196	-0.0279	-8.1373	3.9408	2.0183	-0.3954	0.3238	-0.5426	0.6666
0.14	0.0330	-9.6955	1.8379	0.0067	0.0135	-0.0255	-8.0289	4.1455	2.1775	-0.3954	0.3237	-0.5426	0.6667
0.15	0.0215	-9.6928	1.8333	0.0071	0.0081	-0.0253	-8.4001	3.9386	1.8456	-0.3954	0.3236	-0.5426	0.6667
0.16	0.0170	-9.6868	1.8221	0.0075	0.0067	-0.0263	-8.4832	3.5226	1.7343	-0.3953	0.3236	-0.5426	0.6668
0.17	0.0270	-9.6850	1.8382	0.0059	0.0023	-0.0200	-8.4953	3.5965	1.7036	-0.3954	0.3235	-0.5426	0.6668
0.18	0.0209	-9.6794	1.8420	0.0061	0.0031	-0.0225	-8.4765	3.9225	1.8483	-0.3954	0.3235	-0.5426	0.6668
0.19	0.0161	-9.6817	1.8425	0.0043	0.0003	-0.0194	-8.5063	3.5972	1.7601	-0.3954	0.3235	-0.5426	0.6668
0.2	0.0172	-9.7049	1.8560	-0.0098	-0.0076	-0.0124	-8.6331	3.8748	1.7060	-0.3954	0.3235	-0.5426	0.6668
0.21	0.0175	-9.6995	1.8331	-0.0082	-0.0054	-0.0142	-8.3464	3.9011	1.7169	-0.3955	0.3235	-0.5426	0.6667
0.22	0.0225	-9.6928	1.8382	0.0021	-0.0024	-0.0160	-8.4397	3.5051	1.7414	-0.3955	0.3234	-0.5426	0.6667
0.23	0.0286	-9.6708	1.8560	0.0118	-0.0064	-0.0204	-8.3000	3.7815	1.6678	-0.3956	0.3234	-0.5426	0.6668
0.24	0.0358	-9.6440	1.8784	0.0214	-0.0086	-0.0201	-8.3929	3.7063	1.6081	-0.3956	0.3234	-0.5425	0.6668
0.25	0.0348	-9.6440	1.8909	-0.0019	-0.0020	-0.0221	-8.3740	3.8133	1.6405	-0.3957	0.3233	-0.5425	0.6668
0.26	0.0376	-9.6442	1.8603	-0.0212	-0.0093	-0.0289	-8.3142	3.7425	1.7661	-0.3956	0.3234	-0.5425	0.6667
